,date,value
1076,2021-02-24,1.38
1077,2021-02-23,1.37
1078,2021-02-22,1.37
1079,2021-02-19,1.34
1080,2021-02-18,1.29
1081,2021-02-17,1.29
1082,2021-02-16,1.30
1083,2021-02-15,.
1084,2021-02-12,1.20
1085,2021-02-11,1.16
1086,2021-02-10,1.15
1087,2021-02-09,1.18
1088,2021-02-08,1.19
1089,2021-02-05,1.19
1090,2021-02-04,1.15
1091,2021-02-03,1.15
1092,2021-02-02,1.12
1093,2021-02-01,1.09
1094,2021-01-29,1.11
1095,2021-01-28,1.07
1096,2021-01-27,1.04
1097,2021-01-26,1.05
1098,2021-01-25,1.05
1099,2021-01-22,1.10
1100,2021-01-21,1.12
1101,2021-01-20,1.10
1102,2021-01-19,1.10
1103,2021-01-18,.
1104,2021-01-15,1.11
1105,2021-01-14,1.15
1106,2021-01-13,1.10
1107,2021-01-12,1.15
1108,2021-01-11,1.15
1109,2021-01-08,1.13
1110,2021-01-07,1.08
1111,2021-01-06,1.04
1112,2021-01-05,0.96
1113,2021-01-04,0.93
1114,2021-01-01,.
1115,2020-12-31,0.93
1116,2020-12-30,0.93
1117,2020-12-29,0.94
1118,2020-12-28,0.94
1119,2020-12-25,.
1120,2020-12-24,0.94
1121,2020-12-23,0.96
1122,2020-12-22,0.93
1123,2020-12-21,0.95
1124,2020-12-18,0.95
1125,2020-12-17,0.94
1126,2020-12-16,0.92
1127,2020-12-15,0.92
1128,2020-12-14,0.90
1129,2020-12-11,0.90
1130,2020-12-10,0.92
1131,2020-12-09,0.95
1132,2020-12-08,0.92
1133,2020-12-07,0.94
1134,2020-12-04,0.97
1135,2020-12-03,0.92
1136,2020-12-02,0.95
1137,2020-12-01,0.92
1138,2020-11-30,0.84
1139,2020-11-27,0.84
1140,2020-11-26,.
1141,2020-11-25,0.88
1142,2020-11-24,0.88
1143,2020-11-23,0.86
1144,2020-11-20,0.83
1145,2020-11-19,0.86
1146,2020-11-18,0.88
1147,2020-11-17,0.87
1148,2020-11-16,0.91
1149,2020-11-13,0.89
1150,2020-11-12,0.88
1151,2020-11-11,.
1152,2020-11-10,0.98
1153,2020-11-09,0.96
1154,2020-11-06,0.83
1155,2020-11-05,0.79
1156,2020-11-04,0.78
1157,2020-11-03,0.90
1158,2020-11-02,0.87
1159,2020-10-30,0.88
1160,2020-10-29,0.85
1161,2020-10-28,0.79
1162,2020-10-27,0.79
1163,2020-10-26,0.81
1164,2020-10-23,0.85
1165,2020-10-22,0.87
1166,2020-10-21,0.83
1167,2020-10-20,0.81
1168,2020-10-19,0.78
1169,2020-10-16,0.76
1170,2020-10-15,0.74
1171,2020-10-14,0.73
1172,2020-10-13,0.74
1173,2020-10-12,.
1174,2020-10-09,0.79
1175,2020-10-08,0.78
1176,2020-10-07,0.81
1177,2020-10-06,0.76
1178,2020-10-05,0.78
1179,2020-10-02,0.70
1180,2020-10-01,0.68
1181,2020-09-30,0.69
1182,2020-09-29,0.66
1183,2020-09-28,0.67
1184,2020-09-25,0.66
1185,2020-09-24,0.67
1186,2020-09-23,0.68
1187,2020-09-22,0.68
1188,2020-09-21,0.68
1189,2020-09-18,0.70
1190,2020-09-17,0.69
1191,2020-09-16,0.69
1192,2020-09-15,0.68
1193,2020-09-14,0.68
1194,2020-09-11,0.67
1195,2020-09-10,0.68
1196,2020-09-09,0.71
1197,2020-09-08,0.69
1198,2020-09-07,.
1199,2020-09-04,0.72
1200,2020-09-03,0.63
1201,2020-09-02,0.66
1202,2020-09-01,0.68
1203,2020-08-31,0.72
1204,2020-08-28,0.74
1205,2020-08-27,0.74
1206,2020-08-26,0.69
1207,2020-08-25,0.69
1208,2020-08-24,0.65
1209,2020-08-21,0.64
1210,2020-08-20,0.65
1211,2020-08-19,0.68
1212,2020-08-18,0.67
1213,2020-08-17,0.69
1214,2020-08-14,0.71
1215,2020-08-13,0.71
1216,2020-08-12,0.69
1217,2020-08-11,0.64
1218,2020-08-10,0.59
1219,2020-08-07,0.57
1220,2020-08-06,0.55
1221,2020-08-05,0.55
1222,2020-08-04,0.52
1223,2020-08-03,0.56
1224,2020-07-31,0.55
1225,2020-07-30,0.55
1226,2020-07-29,0.58
1227,2020-07-28,0.59
1228,2020-07-27,0.62
1229,2020-07-24,0.59
1230,2020-07-23,0.59
1231,2020-07-22,0.60
1232,2020-07-21,0.61
1233,2020-07-20,0.62
1234,2020-07-17,0.64
1235,2020-07-16,0.62
1236,2020-07-15,0.64
1237,2020-07-14,0.63
1238,2020-07-13,0.64
1239,2020-07-10,0.65
1240,2020-07-09,0.62
1241,2020-07-08,0.67
1242,2020-07-07,0.65
1243,2020-07-06,0.69
1244,2020-07-03,.
1245,2020-07-02,0.68
1246,2020-07-01,0.69
1247,2020-06-30,0.66
1248,2020-06-29,0.64
1249,2020-06-26,0.64
1250,2020-06-25,0.68
1251,2020-06-24,0.69
1252,2020-06-23,0.72
1253,2020-06-22,0.71
1254,2020-06-19,0.70
1255,2020-06-18,0.71
1256,2020-06-17,0.74
1257,2020-06-16,0.75
1258,2020-06-15,0.71
1259,2020-06-12,0.71
1260,2020-06-11,0.66
1261,2020-06-10,0.75
1262,2020-06-09,0.84
1263,2020-06-08,0.88
1264,2020-06-05,0.91
1265,2020-06-04,0.82
1266,2020-06-03,0.77
1267,2020-06-02,0.68
1268,2020-06-01,0.66
1269,2020-05-29,0.65
1270,2020-05-28,0.70
1271,2020-05-27,0.68
1272,2020-05-26,0.69
1273,2020-05-25,.
1274,2020-05-22,0.66
1275,2020-05-21,0.68
1276,2020-05-20,0.68
1277,2020-05-19,0.70
1278,2020-05-18,0.73
1279,2020-05-15,0.64
1280,2020-05-14,0.63
1281,2020-05-13,0.64
1282,2020-05-12,0.69
1283,2020-05-11,0.73
1284,2020-05-08,0.69
1285,2020-05-07,0.63
1286,2020-05-06,0.72
1287,2020-05-05,0.66
1288,2020-05-04,0.64
1289,2020-05-01,0.64
1290,2020-04-30,0.64
1291,2020-04-29,0.63
1292,2020-04-28,0.62
1293,2020-04-27,0.67
1294,2020-04-24,0.60
1295,2020-04-23,0.61
1296,2020-04-22,0.63
1297,2020-04-21,0.58
1298,2020-04-20,0.63
1299,2020-04-17,0.65
1300,2020-04-16,0.61
1301,2020-04-15,0.63
1302,2020-04-14,0.76
1303,2020-04-13,0.76
1304,2020-04-10,.
1305,2020-04-09,0.73
1306,2020-04-08,0.77
1307,2020-04-07,0.75
1308,2020-04-06,0.67
1309,2020-04-03,0.62
1310,2020-04-02,0.63
1311,2020-04-01,0.62
1312,2020-03-31,0.70
1313,2020-03-30,0.70
1314,2020-03-27,0.72
1315,2020-03-26,0.83
1316,2020-03-25,0.88
1317,2020-03-24,0.84
1318,2020-03-23,0.76
1319,2020-03-20,0.92
1320,2020-03-19,1.12
1321,2020-03-18,1.18
1322,2020-03-17,1.02
1323,2020-03-16,0.73
1324,2020-03-13,0.94
1325,2020-03-12,0.88
1326,2020-03-11,0.82
1327,2020-03-10,0.76
1328,2020-03-09,0.54
1329,2020-03-06,0.74
1330,2020-03-05,0.92
1331,2020-03-04,1.02
1332,2020-03-03,1.02
1333,2020-03-02,1.10
1334,2020-02-28,1.13
1335,2020-02-27,1.30
1336,2020-02-26,1.33
1337,2020-02-25,1.33
1338,2020-02-24,1.38
1339,2020-02-21,1.46
1340,2020-02-20,1.52
1341,2020-02-19,1.56
1342,2020-02-18,1.55
1343,2020-02-17,.
1344,2020-02-14,1.59
1345,2020-02-13,1.61
1346,2020-02-12,1.62
1347,2020-02-11,1.59
1348,2020-02-10,1.56
1349,2020-02-07,1.59
1350,2020-02-06,1.65
1351,2020-02-05,1.66
1352,2020-02-04,1.61
1353,2020-02-03,1.54
1354,2020-01-31,1.51
1355,2020-01-30,1.57
1356,2020-01-29,1.60
1357,2020-01-28,1.65
1358,2020-01-27,1.61
1359,2020-01-24,1.70
1360,2020-01-23,1.74
1361,2020-01-22,1.77
1362,2020-01-21,1.78
1363,2020-01-20,.
1364,2020-01-17,1.84
1365,2020-01-16,1.81
1366,2020-01-15,1.79
1367,2020-01-14,1.82
1368,2020-01-13,1.85
1369,2020-01-10,1.83
1370,2020-01-09,1.85
1371,2020-01-08,1.87
1372,2020-01-07,1.83
1373,2020-01-06,1.81
1374,2020-01-03,1.80
1375,2020-01-02,1.88
1376,2020-01-01,.
1377,2019-12-31,1.92
1378,2019-12-30,1.90
1379,2019-12-27,1.88
1380,2019-12-26,1.90
1381,2019-12-25,.
1382,2019-12-24,1.90
1383,2019-12-23,1.93
1384,2019-12-20,1.92
1385,2019-12-19,1.92
1386,2019-12-18,1.92
1387,2019-12-17,1.89
1388,2019-12-16,1.89
1389,2019-12-13,1.82
1390,2019-12-12,1.90
1391,2019-12-11,1.79
1392,2019-12-10,1.85
1393,2019-12-09,1.83
1394,2019-12-06,1.84
1395,2019-12-05,1.80
1396,2019-12-04,1.77
1397,2019-12-03,1.72
1398,2019-12-02,1.83
1399,2019-11-29,1.78
1400,2019-11-28,.
1401,2019-11-27,1.77
1402,2019-11-26,1.74
1403,2019-11-25,1.76
1404,2019-11-22,1.77
1405,2019-11-21,1.77
1406,2019-11-20,1.73
1407,2019-11-19,1.79
1408,2019-11-18,1.81
1409,2019-11-15,1.84
1410,2019-11-14,1.82
1411,2019-11-13,1.88
1412,2019-11-12,1.92
1413,2019-11-11,.
1414,2019-11-08,1.94
1415,2019-11-07,1.92
1416,2019-11-06,1.81
1417,2019-11-05,1.86
1418,2019-11-04,1.79
1419,2019-11-01,1.73
1420,2019-10-31,1.69
1421,2019-10-30,1.78
1422,2019-10-29,1.84
1423,2019-10-28,1.85
1424,2019-10-25,1.80
1425,2019-10-24,1.77
1426,2019-10-23,1.77
1427,2019-10-22,1.78
1428,2019-10-21,1.80
1429,2019-10-18,1.76
1430,2019-10-17,1.76
1431,2019-10-16,1.75
1432,2019-10-15,1.77
1433,2019-10-14,.
1434,2019-10-11,1.76
1435,2019-10-10,1.67
1436,2019-10-09,1.59
1437,2019-10-08,1.54
1438,2019-10-07,1.56
1439,2019-10-04,1.52
1440,2019-10-03,1.54
1441,2019-10-02,1.60
1442,2019-10-01,1.65
1443,2019-09-30,1.68
1444,2019-09-27,1.69
1445,2019-09-26,1.70
1446,2019-09-25,1.73
1447,2019-09-24,1.64
1448,2019-09-23,1.72
1449,2019-09-20,1.74
1450,2019-09-19,1.79
1451,2019-09-18,1.80
1452,2019-09-17,1.81
1453,2019-09-16,1.84
1454,2019-09-13,1.90
1455,2019-09-12,1.79
1456,2019-09-11,1.75
1457,2019-09-10,1.72
1458,2019-09-09,1.63
1459,2019-09-06,1.55
1460,2019-09-05,1.57
1461,2019-09-04,1.47
1462,2019-09-03,1.47
1463,2019-09-02,.
1464,2019-08-30,1.50
1465,2019-08-29,1.50
1466,2019-08-28,1.47
1467,2019-08-27,1.49
1468,2019-08-26,1.54
1469,2019-08-23,1.52
1470,2019-08-22,1.62
1471,2019-08-21,1.59
1472,2019-08-20,1.55
1473,2019-08-19,1.60
1474,2019-08-16,1.55
1475,2019-08-15,1.52
1476,2019-08-14,1.59
1477,2019-08-13,1.68
1478,2019-08-12,1.65
1479,2019-08-09,1.74
1480,2019-08-08,1.72
1481,2019-08-07,1.71
1482,2019-08-06,1.73
1483,2019-08-05,1.75
1484,2019-08-02,1.86
1485,2019-08-01,1.90
1486,2019-07-31,2.02
1487,2019-07-30,2.06
1488,2019-07-29,2.06
1489,2019-07-26,2.08
1490,2019-07-25,2.08
1491,2019-07-24,2.05
1492,2019-07-23,2.08
1493,2019-07-22,2.05
1494,2019-07-19,2.05
1495,2019-07-18,2.04
1496,2019-07-17,2.06
1497,2019-07-16,2.13
1498,2019-07-15,2.09
1499,2019-07-12,2.12
1500,2019-07-11,2.13
1501,2019-07-10,2.07
1502,2019-07-09,2.07
1503,2019-07-08,2.05
1504,2019-07-05,2.04
1505,2019-07-04,.
1506,2019-07-03,1.96
1507,2019-07-02,1.98
1508,2019-07-01,2.03
1509,2019-06-28,2.00
1510,2019-06-27,2.01
1511,2019-06-26,2.05
1512,2019-06-25,2.00
1513,2019-06-24,2.02
1514,2019-06-21,2.07
1515,2019-06-20,2.01
1516,2019-06-19,2.03
1517,2019-06-18,2.06
1518,2019-06-17,2.09
1519,2019-06-14,2.09
1520,2019-06-13,2.10
1521,2019-06-12,2.13
1522,2019-06-11,2.15
1523,2019-06-10,2.15
1524,2019-06-07,2.09
1525,2019-06-06,2.12
1526,2019-06-05,2.12
1527,2019-06-04,2.12
1528,2019-06-03,2.07
1529,2019-05-31,2.14
1530,2019-05-30,2.22
1531,2019-05-29,2.25
1532,2019-05-28,2.26
1533,2019-05-27,.
1534,2019-05-24,2.32
1535,2019-05-23,2.31
1536,2019-05-22,2.39
1537,2019-05-21,2.43
1538,2019-05-20,2.41
1539,2019-05-17,2.39
1540,2019-05-16,2.40
1541,2019-05-15,2.37
1542,2019-05-14,2.42
1543,2019-05-13,2.40
1544,2019-05-10,2.47
1545,2019-05-09,2.45
1546,2019-05-08,2.49
1547,2019-05-07,2.45
1548,2019-05-06,2.51
1549,2019-05-03,2.54
1550,2019-05-02,2.55
1551,2019-05-01,2.52
1552,2019-04-30,2.51
1553,2019-04-29,2.54
1554,2019-04-26,2.51
1555,2019-04-25,2.54
1556,2019-04-24,2.53
1557,2019-04-23,2.57
1558,2019-04-22,2.59
1559,2019-04-19,.
1560,2019-04-18,2.57
1561,2019-04-17,2.59
1562,2019-04-16,2.60
1563,2019-04-15,2.55
1564,2019-04-12,2.56
1565,2019-04-11,2.51
1566,2019-04-10,2.48
1567,2019-04-09,2.51
1568,2019-04-08,2.52
1569,2019-04-05,2.50
1570,2019-04-04,2.51
1571,2019-04-03,2.52
1572,2019-04-02,2.48
1573,2019-04-01,2.49
1574,2019-03-29,2.41
1575,2019-03-28,2.39
1576,2019-03-27,2.39
1577,2019-03-26,2.41
1578,2019-03-25,2.43
1579,2019-03-22,2.44
1580,2019-03-21,2.54
1581,2019-03-20,2.54
1582,2019-03-19,2.61
1583,2019-03-18,2.60
1584,2019-03-15,2.59
1585,2019-03-14,2.63
1586,2019-03-13,2.61
1587,2019-03-12,2.61
1588,2019-03-11,2.64
1589,2019-03-08,2.62
1590,2019-03-07,2.64
1591,2019-03-06,2.69
1592,2019-03-05,2.72
1593,2019-03-04,2.72
1594,2019-03-01,2.76
1595,2019-02-28,2.73
1596,2019-02-27,2.69
1597,2019-02-26,2.64
1598,2019-02-25,2.67
1599,2019-02-22,2.65
1600,2019-02-21,2.69
1601,2019-02-20,2.65
1602,2019-02-19,2.65
1603,2019-02-18,.
1604,2019-02-15,2.66
1605,2019-02-14,2.66
1606,2019-02-13,2.71
1607,2019-02-12,2.68
1608,2019-02-11,2.65
1609,2019-02-08,2.63
1610,2019-02-07,2.65
1611,2019-02-06,2.70
1612,2019-02-05,2.71
1613,2019-02-04,2.73
1614,2019-02-01,2.70
1615,2019-01-31,2.63
1616,2019-01-30,2.70
1617,2019-01-29,2.72
1618,2019-01-28,2.75
1619,2019-01-25,2.76
1620,2019-01-24,2.72
1621,2019-01-23,2.76
1622,2019-01-22,2.74
1623,2019-01-21,.
1624,2019-01-18,2.79
1625,2019-01-17,2.75
1626,2019-01-16,2.73
1627,2019-01-15,2.72
1628,2019-01-14,2.71
1629,2019-01-11,2.71
1630,2019-01-10,2.74
1631,2019-01-09,2.74
1632,2019-01-08,2.73
1633,2019-01-07,2.70
1634,2019-01-04,2.67
1635,2019-01-03,2.56
1636,2019-01-02,2.66
1637,2019-01-01,.
1638,2018-12-31,2.69
1639,2018-12-28,2.72
1640,2018-12-27,2.77
1641,2018-12-26,2.81
1642,2018-12-25,.
1643,2018-12-24,2.74
1644,2018-12-21,2.79
1645,2018-12-20,2.79
1646,2018-12-19,2.77
1647,2018-12-18,2.82
1648,2018-12-17,2.86
1649,2018-12-14,2.89
1650,2018-12-13,2.91
1651,2018-12-12,2.91
1652,2018-12-11,2.89
1653,2018-12-10,2.85
1654,2018-12-07,2.85
1655,2018-12-06,2.87
1656,2018-12-05,.
1657,2018-12-04,2.91
1658,2018-12-03,2.98
1659,2018-11-30,3.01
1660,2018-11-29,3.03
1661,2018-11-28,3.06
1662,2018-11-27,3.06
1663,2018-11-26,3.07
1664,2018-11-23,3.05
1665,2018-11-22,.
1666,2018-11-21,3.06
1667,2018-11-20,3.06
1668,2018-11-19,3.06
1669,2018-11-16,3.08
1670,2018-11-15,3.11
1671,2018-11-14,3.12
1672,2018-11-13,3.14
1673,2018-11-12,.
1674,2018-11-09,3.19
1675,2018-11-08,3.24
1676,2018-11-07,3.22
1677,2018-11-06,3.22
1678,2018-11-05,3.20
1679,2018-11-02,3.22
1680,2018-11-01,3.14
1681,2018-10-31,3.15
1682,2018-10-30,3.12
1683,2018-10-29,3.08
1684,2018-10-26,3.08
1685,2018-10-25,3.14
1686,2018-10-24,3.10
1687,2018-10-23,3.17
1688,2018-10-22,3.20
1689,2018-10-19,3.20
1690,2018-10-18,3.17
1691,2018-10-17,3.19
1692,2018-10-16,3.16
1693,2018-10-15,3.16
1694,2018-10-12,3.15
1695,2018-10-11,3.14
1696,2018-10-10,3.22
1697,2018-10-09,3.21
1698,2018-10-08,.
1699,2018-10-05,3.23
1700,2018-10-04,3.19
1701,2018-10-03,3.15
1702,2018-10-02,3.05
1703,2018-10-01,3.09
1704,2018-09-28,3.05
1705,2018-09-27,3.06
1706,2018-09-26,3.06
1707,2018-09-25,3.10
1708,2018-09-24,3.08
1709,2018-09-21,3.07
1710,2018-09-20,3.07
1711,2018-09-19,3.08
1712,2018-09-18,3.05
1713,2018-09-17,2.99
1714,2018-09-14,2.99
1715,2018-09-13,2.97
1716,2018-09-12,2.97
1717,2018-09-11,2.98
1718,2018-09-10,2.94
1719,2018-09-07,2.94
1720,2018-09-06,2.88
1721,2018-09-05,2.90
1722,2018-09-04,2.90
1723,2018-09-03,.
1724,2018-08-31,2.86
1725,2018-08-30,2.86
1726,2018-08-29,2.89
1727,2018-08-28,2.88
1728,2018-08-27,2.85
1729,2018-08-24,2.82
1730,2018-08-23,2.82
1731,2018-08-22,2.82
1732,2018-08-21,2.85
1733,2018-08-20,2.82
1734,2018-08-17,2.87
1735,2018-08-16,2.87
1736,2018-08-15,2.86
1737,2018-08-14,2.89
1738,2018-08-13,2.88
1739,2018-08-10,2.87
1740,2018-08-09,2.93
1741,2018-08-08,2.96
1742,2018-08-07,2.98
1743,2018-08-06,2.94
1744,2018-08-03,2.95
1745,2018-08-02,2.98
1746,2018-08-01,3.00
1747,2018-07-31,2.96
1748,2018-07-30,2.98
1749,2018-07-27,2.96
1750,2018-07-26,2.98
1751,2018-07-25,2.94
1752,2018-07-24,2.95
1753,2018-07-23,2.96
1754,2018-07-20,2.89
1755,2018-07-19,2.84
1756,2018-07-18,2.88
1757,2018-07-17,2.86
1758,2018-07-16,2.85
1759,2018-07-13,2.83
1760,2018-07-12,2.85
1761,2018-07-11,2.85
1762,2018-07-10,2.87
1763,2018-07-09,2.86
1764,2018-07-06,2.82
1765,2018-07-05,2.84
1766,2018-07-04,.
1767,2018-07-03,2.83
1768,2018-07-02,2.87
1769,2018-06-29,2.85
1770,2018-06-28,2.84
1771,2018-06-27,2.83
1772,2018-06-26,2.88
1773,2018-06-25,2.87
1774,2018-06-22,2.90
1775,2018-06-21,2.90
1776,2018-06-20,2.93
1777,2018-06-19,2.89
1778,2018-06-18,2.92
1779,2018-06-15,2.93
1780,2018-06-14,2.94
1781,2018-06-13,2.98
1782,2018-06-12,2.96
1783,2018-06-11,2.96
1784,2018-06-08,2.93
1785,2018-06-07,2.93
1786,2018-06-06,2.97
1787,2018-06-05,2.92
1788,2018-06-04,2.94
1789,2018-06-01,2.89
1790,2018-05-31,2.83
1791,2018-05-30,2.84
1792,2018-05-29,2.77
1793,2018-05-28,.
1794,2018-05-25,2.93
1795,2018-05-24,2.98
1796,2018-05-23,3.01
1797,2018-05-22,3.06
1798,2018-05-21,3.06
1799,2018-05-18,3.06
1800,2018-05-17,3.11
1801,2018-05-16,3.09
1802,2018-05-15,3.08
1803,2018-05-14,3.00
1804,2018-05-11,2.97
1805,2018-05-10,2.97
1806,2018-05-09,3.00
1807,2018-05-08,2.97
1808,2018-05-07,2.95
1809,2018-05-04,2.95
1810,2018-05-03,2.94
1811,2018-05-02,2.97
1812,2018-05-01,2.97
1813,2018-04-30,2.95
1814,2018-04-27,2.96
1815,2018-04-26,3.00
1816,2018-04-25,3.03
1817,2018-04-24,3.00
1818,2018-04-23,2.98
1819,2018-04-20,2.96
1820,2018-04-19,2.92
1821,2018-04-18,2.87
1822,2018-04-17,2.82
1823,2018-04-16,2.83
1824,2018-04-13,2.82
1825,2018-04-12,2.83
1826,2018-04-11,2.79
1827,2018-04-10,2.80
1828,2018-04-09,2.78
1829,2018-04-06,2.77
1830,2018-04-05,2.83
1831,2018-04-04,2.79
1832,2018-04-03,2.79
1833,2018-04-02,2.73
1834,2018-03-30,.
1835,2018-03-29,2.74
1836,2018-03-28,2.77
1837,2018-03-27,2.78
1838,2018-03-26,2.85
1839,2018-03-23,2.82
1840,2018-03-22,2.83
1841,2018-03-21,2.89
1842,2018-03-20,2.89
1843,2018-03-19,2.85
1844,2018-03-16,2.85
1845,2018-03-15,2.82
1846,2018-03-14,2.81
1847,2018-03-13,2.84
1848,2018-03-12,2.87
1849,2018-03-09,2.90
1850,2018-03-08,2.86
1851,2018-03-07,2.89
1852,2018-03-06,2.88
1853,2018-03-05,2.88
1854,2018-03-02,2.86
1855,2018-03-01,2.81
1856,2018-02-28,2.87
1857,2018-02-27,2.90
1858,2018-02-26,2.86
1859,2018-02-23,2.88
1860,2018-02-22,2.92
1861,2018-02-21,2.94
1862,2018-02-20,2.88
1863,2018-02-19,.
1864,2018-02-16,2.87
1865,2018-02-15,2.90
1866,2018-02-14,2.91
1867,2018-02-13,2.83
1868,2018-02-12,2.86
1869,2018-02-09,2.83
1870,2018-02-08,2.85
1871,2018-02-07,2.84
1872,2018-02-06,2.79
1873,2018-02-05,2.77
1874,2018-02-02,2.84
1875,2018-02-01,2.78
1876,2018-01-31,2.72
1877,2018-01-30,2.73
1878,2018-01-29,2.70
1879,2018-01-26,2.66
1880,2018-01-25,2.63
1881,2018-01-24,2.65
1882,2018-01-23,2.63
1883,2018-01-22,2.66
1884,2018-01-19,2.64
1885,2018-01-18,2.62
1886,2018-01-17,2.57
1887,2018-01-16,2.54
1888,2018-01-15,.
1889,2018-01-12,2.55
1890,2018-01-11,2.54
1891,2018-01-10,2.55
1892,2018-01-09,2.55
1893,2018-01-08,2.49
1894,2018-01-05,2.47
1895,2018-01-04,2.46
1896,2018-01-03,2.44
1897,2018-01-02,2.46
1898,2018-01-01,.
1899,2017-12-29,2.40
1900,2017-12-28,2.43
1901,2017-12-27,2.42
1902,2017-12-26,2.47
1903,2017-12-25,.
1904,2017-12-22,2.48
1905,2017-12-21,2.48
1906,2017-12-20,2.49
1907,2017-12-19,2.46
1908,2017-12-18,2.39
1909,2017-12-15,2.35
1910,2017-12-14,2.35
1911,2017-12-13,2.36
1912,2017-12-12,2.40
1913,2017-12-11,2.39
1914,2017-12-08,2.38
1915,2017-12-07,2.37
1916,2017-12-06,2.33
1917,2017-12-05,2.36
1918,2017-12-04,2.37
1919,2017-12-01,2.37
1920,2017-11-30,2.42
1921,2017-11-29,2.37
1922,2017-11-28,2.34
1923,2017-11-27,2.32
1924,2017-11-24,2.34
1925,2017-11-23,.
1926,2017-11-22,2.32
1927,2017-11-21,2.36
1928,2017-11-20,2.37
1929,2017-11-17,2.35
1930,2017-11-16,2.37
1931,2017-11-15,2.33
1932,2017-11-14,2.38
1933,2017-11-13,2.40
1934,2017-11-10,2.40
1935,2017-11-09,2.33
1936,2017-11-08,2.32
1937,2017-11-07,2.32
1938,2017-11-06,2.32
1939,2017-11-03,2.34
1940,2017-11-02,2.35
1941,2017-11-01,2.37
1942,2017-10-31,2.38
1943,2017-10-30,2.37
1944,2017-10-27,2.42
1945,2017-10-26,2.46
1946,2017-10-25,2.44
1947,2017-10-24,2.42
1948,2017-10-23,2.38
1949,2017-10-20,2.39
1950,2017-10-19,2.33
1951,2017-10-18,2.34
1952,2017-10-17,2.30
1953,2017-10-16,2.30
1954,2017-10-13,2.28
1955,2017-10-12,2.33
1956,2017-10-11,2.35
1957,2017-10-10,2.35
1958,2017-10-09,.
1959,2017-10-06,2.37
1960,2017-10-05,2.35
1961,2017-10-04,2.33
1962,2017-10-03,2.33
1963,2017-10-02,2.34
1964,2017-09-29,2.33
1965,2017-09-28,2.31
1966,2017-09-27,2.31
1967,2017-09-26,2.24
1968,2017-09-25,2.22
1969,2017-09-22,2.26
1970,2017-09-21,2.27
1971,2017-09-20,2.28
1972,2017-09-19,2.24
1973,2017-09-18,2.23
1974,2017-09-15,2.20
1975,2017-09-14,2.20
1976,2017-09-13,2.20
1977,2017-09-12,2.17
1978,2017-09-11,2.14
1979,2017-09-08,2.06
1980,2017-09-07,2.05
1981,2017-09-06,2.10
1982,2017-09-05,2.07
1983,2017-09-04,.
1984,2017-09-01,2.16
1985,2017-08-31,2.12
1986,2017-08-30,2.15
1987,2017-08-29,2.13
1988,2017-08-28,2.16
1989,2017-08-25,2.17
1990,2017-08-24,2.19
1991,2017-08-23,2.17
1992,2017-08-22,2.22
1993,2017-08-21,2.18
1994,2017-08-18,2.19
1995,2017-08-17,2.19
1996,2017-08-16,2.23
1997,2017-08-15,2.27
1998,2017-08-14,2.22
1999,2017-08-11,2.19
2000,2017-08-10,2.20
2001,2017-08-09,2.24
2002,2017-08-08,2.29
2003,2017-08-07,2.26
2004,2017-08-04,2.27
2005,2017-08-03,2.24
2006,2017-08-02,2.27
2007,2017-08-01,2.26
2008,2017-07-31,2.30
2009,2017-07-28,2.30
2010,2017-07-27,2.32
2011,2017-07-26,2.29
2012,2017-07-25,2.33
2013,2017-07-24,2.26
2014,2017-07-21,2.24
2015,2017-07-20,2.27
2016,2017-07-19,2.27
2017,2017-07-18,2.27
2018,2017-07-17,2.31
2019,2017-07-14,2.33
2020,2017-07-13,2.35
2021,2017-07-12,2.33
2022,2017-07-11,2.37
2023,2017-07-10,2.38
2024,2017-07-07,2.39
2025,2017-07-06,2.37
2026,2017-07-05,2.33
2027,2017-07-04,.
2028,2017-07-03,2.35
2029,2017-06-30,2.31
2030,2017-06-29,2.27
2031,2017-06-28,2.22
2032,2017-06-27,2.21
2033,2017-06-26,2.14
2034,2017-06-23,2.15
2035,2017-06-22,2.15
2036,2017-06-21,2.16
2037,2017-06-20,2.16
2038,2017-06-19,2.19
2039,2017-06-16,2.16
2040,2017-06-15,2.16
2041,2017-06-14,2.15
2042,2017-06-13,2.21
2043,2017-06-12,2.21
2044,2017-06-09,2.21
2045,2017-06-08,2.19
2046,2017-06-07,2.18
2047,2017-06-06,2.14
2048,2017-06-05,2.18
2049,2017-06-02,2.15
2050,2017-06-01,2.21
2051,2017-05-31,2.21
2052,2017-05-30,2.21
2053,2017-05-29,.
2054,2017-05-26,2.25
2055,2017-05-25,2.25
2056,2017-05-24,2.26
2057,2017-05-23,2.29
2058,2017-05-22,2.25
2059,2017-05-19,2.23
2060,2017-05-18,2.23
2061,2017-05-17,2.22
2062,2017-05-16,2.33
2063,2017-05-15,2.34
2064,2017-05-12,2.33
2065,2017-05-11,2.39
2066,2017-05-10,2.41
2067,2017-05-09,2.42
2068,2017-05-08,2.39
2069,2017-05-05,2.36
2070,2017-05-04,2.36
2071,2017-05-03,2.33
2072,2017-05-02,2.29
2073,2017-05-01,2.33
2074,2017-04-28,2.29
2075,2017-04-27,2.30
2076,2017-04-26,2.32
2077,2017-04-25,2.35
2078,2017-04-24,2.28
2079,2017-04-21,2.24
2080,2017-04-20,2.24
